ability_id,en,icon
2984993680785684,Bad DNA,vialofyellowliquid
2984993680785687,Rapid Regeneration,scalescolorvariant1
3699268216946946,Field Tech's/Professional's Damage Bonus,matter_transubstantiator
2996560027713793,Volatile,darkmeditation
3656623486664960,Protector of the Forbidden,identifyweakness
3656623486664966,Venerable,forceexhaustion
2779367826522368,Swift-footed,sprint
3510744922456353,Force Echo,sithmask
3510744922456356,Stunned,Stunned
3122445519159555,Ion Cell,ionclip
3122445519159589,Battery Life,droidbatterypack
2815192148738307,Unshakable,unleash
2879311715500288,Steadfast,tenacity
2993119758909699,Tentacle Proximity,animalinsectmandible
2779531035279619,Overwhelming,thunder
2779531035279621,Slowed,movementslowed
3062771243548935,Fire Trap,explosivefuel
2996392523989248,Boss Immunity,unwaveringresolve
2996392523989251,Unshakable,unleash
2996392523989252,Haywire,chargedplating
3724355120922908,Solar Radiation,burned
2632106282844421,Slowed,movementslowed
3360386707357952,Nightmare Power,deathfield
2952824375738632,Purple Convex,complexaccesscard
3010187958944000,Orange Convex,complexaccesscard2
3214190315569409,Punctured Armor,wither
3214190315569411,Stabbing Claws,acidblade
3525923336880410,Shocked,lightningstorm
3410637824721160,Enraged!,coordinatedpower
3163445276967196,Compiling Data,sonicprobe
2998479878095104,Purple Convex,complexaccesscard
3699173727666438,Vindicator's Damage Bonus,matter_transubstantiator
3448579565814024,Dark Destruction,darksidev
3448579565814032,Light Destruction,lightsidev
3699921051975940,Photocell Capacitors,emittermatrix1_wil
3699203792437511,Vindicator's Critical Bonus,improvedelectromagneticpulse
2952815785804041,Orange Convex,complexaccesscard2
2956058486112512,Immobilized,immobilized
3760188033073414,Suppressed,shocked
3661472504742148,Exposed Conduit,poweredpulsecannon
2778633387114755,Battered,armorReduced
2783314901467395,Spellbound,chillingpresence
2783314901467397,Unshakable,unleash
3362100399309056,Nightmare Power,deathfield
2211392761364740,Movement Suppressed,cripplingfire
2816661027553539,Protected,absorbtionfield
3410633529753873,Enraged!,coordinatedpower
3699220972306694,War Leader's Damage Reduction Bonus,matter_transubstantiator
3360412477161728,Nightmare Power,deathfield
3297821918757146,Shield of the Masters,forcebarrierred
3297821918757188,Volatile Reaction,telekineticblast
3297821918757202,Aura of the Master,debufftimer
3297821918757208,Boon of the Master,cc_aggressive
2842143068520706,Steadfast,tenacity
3010205138813190,Orange Convex,complexaccesscard2
3298947200188674,Heating Up,immolate
3343331392225536,Slowed (Physical),movementslowed
3343331392225540,Accuracy Reduced (Physical),accuracyreduced
2998475583127808,Blue Convex,complexaccesscardcolorvariant3
3057801966387456,Ancient Slumber,chillingpresence
3646036392280322,Knockdown,thrown
3456039924007170,Taunt Immunity,cc_aggressive
3327564567281929,Taunt Immunity,cc_aggressive
3301094683836707,Supremacy,lightning_shield
3327560272314633,Taunt Immunity,cc_aggressive
3362852018585864,Flame Jet,agonizingsaber
3362852018585878,Flame Jet,agonizingsaber
3362852018585893,Consuming Immolation,poweredflamethrower
3211334162317592,Parallel Diagnostic Mode,resuscitationprobe
3326241717354759,Taunt Immunity,cc_aggressive
2762050518384902,Battered,armorReduced
3301107568738579,Unreachable,meleetankunlock
3301597195010306,Dread Speed,forceSpeed
3547101820616961,Knocked Down,thrown
2444162808938769,Enrage,bloodthirst
3787482550239496,Knockdown,thrown
3681242239205668,Thrown,thrown
2763364778377472,Swift-footed,sprint
3443069122773251,Vindicator's Damage Bonus,matter_transubstantiator
3069699025797389,Power Stim,heavydutylightgreenadrenal
3069699025797391,Underworld Alacrity Stim,heavydutylightgreenadrenal
2511254493069569,Immobilized,immobilized
2854568408908032,Heightened Senses,tumor
2854568408908036,Overwhelming,thunder
2854568408908038,Slowed,movementslowed
3441346840887568,Incapacitated,throughpeace
3391336241692937,Overpowered,powercore
3391336241692939,Overpowered Deflection Shield,absorbtionfield
3391336241692965,Blast Shield,energyshield
3391336241692969,Overloading,damageincreased
3017562417791232,75 health,datapad
3482196274839816,Vindicator's Critical Bonus,improvedelectromagneticpulse
3280083703824693,Reactive Energy,backlash
2950367654445342,Black Parallel,encrypteddatadisk
3042052321313025,Stunned,stunned
3565583064891678,Taunt Immunity,cc_aggressive
3263968986530705,Shielded,powercell3
3471476036469030,Commander's Inspiration,channelhatred
3471476036469045,Inspired Alertness,forcecharge_old
3471476036469090,Commander's Inspiration,channelhatred
3366000229613824,Nightmare Power,deathfield
3012597435597071,Corrupted Nanites,recuperativenanotech
2763162914914560,Malfunctioning,slicing
2763162914914563,Overloaded,slicedroid
3277987759784201,Blinking Red Button,pressuremine
2941425532535088,Corrupted Nanites,recuperativenanotech
3361005182648576,Nightmare Power,deathfield
3699135072960775,Weaponmaster's/Challenger's Critical Bonus,improvedelectromagneticpulse
2984985090851078,Acidic Claws,animaltalon
2984985090851081,Armor Reduced (Physical),armorReduced
2984985090851084,Rapid Regeneration,scalescolorvariant1
2984985090851088,Weakened Muscles,organ
2984985090851093,Muscle Deterioration,intestines
3699130777993478,Weaponmaster,recharge
3012601730564367,Corrupted Nanites,recuperativenanotech
3699126483026182,Weaponmaster's/Challenger's Damage Bonus,matter_transubstantiator
2779440840966403,Overwhelming,thunder
2779440840966405,Slowed,movementslowed
3700234584588544,Thrown,thrown
3358806159393024,Nightmare Power,deathfield
3393698473705730,Stunned,stunned
3017575302693121,25 health,securedatapad
3068500729921795,Kolto Beam,emittermatrix2
832897237909760,Shielded,mysticalupgrade2
832897237909762,Unstable,melted_silicon_nuget
2996100466213120,Boss Immunity,unwaveringresolve
2923567058518276,Wynz-Tek Neural Shock Disruptor,basicgrenade
2923567058518279,Wynz-Tek Rakata Cryo-Shock,cryobanmines
2923567058518282,Wynz-Tek Firestorm,remotedetonationmine
2923567058518285,Wynz-Tek Experimental Shockwave Device,pressuremine
2923567058518288,Wynz-Tek Chemical Sludge Applicator,stickygrenade
3555592970961158,Powered Cell,powercore
2779011344236800,Energized Exotech Armor,armortech
2779011344236802,Shutdown,stunned
2779011344236812,Enrage,bloodthirst
3362108989243648,Nightmare Power,deathfield
2996611567321344,Mutated,darkaffliction
2996611567321351,Mindless,mentalblock
3019568167518465,Launched,thrown
2995250062688512,Boss Immunity,unwaveringresolve
2995250062688515,Unshakable,unleash
2995250062688517,Taunt Immunity,cc_aggressive
2995250062688519,Exogalactic Disturbance,flashbang
2995250062688521,Gateway,disturbance
3249881493799296,Arsenal,tenacity
3390966874505496,Cleansing Ritual,auraofvalor
3071605991276800,Purchase Token,mcredits
3017571007725825,50 health,stimpack
3448562385944841,Light Destruction,lightsidev
2965670622920961,Hypergate Shielding,brownfurfleece
3277760126517506,Out of the Game,identifyweakness
2837263985672449,Immobilized,immobilized
3287793170121044,Frenzy,Berserk
3645877478490368,Carbonic Nanotube Armor,powerarmor
3210470873891078,Dread Carapace,shellcolorvariant1
3361417499508992,Nightmare Power,deathfield
3575070647648524,Prisoner,shackles
3236644404592904,Suit Locked,powerarmor
3747586599026956,Concentration,abl_ag_op_tactical_med
957562958643465,Burning (Physical),burned
2625513508045056,Injured (Physical),movementslowed
2535319194829057,Enraged,bloodthirst
2779007049269504,Battered,armorReduced
2964433672339713,Knockdown,thrown
2973723686600983,Angry Spawn,bravado
2973723686600988,Frenzy,backhand
2973723686600993,Molting,consumingdarkness
3263608209277265,Data Integration,supriseadvantage
2996478423335168,Haywire,chargedplating
3506956761301250,Invulnerable,defensereduced
2984645788434688,Surveillance,lockandload
3209148023963912,Burning,burned
3411660026937604,Ignored,sonicgrenade
3411660026937610,Immobilized,immobilized
3071872279249153,Paralytic Toxin,minorlightgreenadrenal
3071872279249156,Nylite Toxin (Physical),lightgreenadrenal
3510740627489057,Force Echo,sithstonetablet
3510740627489060,Stunned,Stunned
2878031815246085,Unshakable,unleash
2272926757814528,Injured (Physical),movementslowed
3360996592713984,Nightmare Power,deathfield
3060825623363849,Battle Companions,bloodyhumanskull
827064672321793,Frenzied,bloodthirst
3361000887681280,Nightmare Power,deathfield
2857291418173697,Spellbound,chillingpresence
2857291418173699,Unshakable,unleash
3698967569236230,Force-Mystic's Critical Bonus,matter_transubstantiator
2877464879563008,Recently Transformed,damageincreased
3271768647139584,Climatized,deflection
3312759815012618,Unshakable,unleash
2853932753748231,Mine Defusal Kit,toolgun
3010196548878592,Yellow Convex,complexaccesscard1
3429338112327936,Large,tenacity
2766186571890946,Unshakable,unleash
2857428857127169,Weaponbound,forcecharge_old
2857428857127171,Unshakable,unleash
3448558090977552,Dark Destruction,darksidev
3448558090977556,Light Destruction,lightsidev
2503377523048708,Berserk,berserk
2503377523048712,Killik Master,cloudmind_2
3356577071366408,Blockade Breaker,forcepush
3358819044294912,Nightmare Power,deathfield
3699092123287814,Stalker's Damage Bonus,matter_transubstantiator
2695018963796231,Vindicator,recharge
2625148435824896,Critical Plot Character,recharge
2625148435824900,Incapacitated,stunned
2995417566413057,Unshakable,unleash
3443103482511620,Field Tech's/Professional's Damage Bonus,matter_transubstantiator
3062711114006810,Enraged,bloodthirst
3062711114006838,Boss Immunity,unwaveringResolve
3699100713222406,Stalker's Critical Bonus,improvedelectromagneticpulse
3010282448224518,Orange Convex,complexaccesscard2
2878886513737985,Unshakable,unleash
2778629092147476,Energized Exotech Armor,armortech
2778629092147481,Melted Armor (Damage Vulnerability),damageincreased
2778629092147490,System Cooldown,cryobangrenade
2778629092147498,Powerhouse,orbitalbombardment
2778629092147505,Magnetized,lightningstorm
2531196026224903,Coordination,rushedshot
2531196026224906,Unnatural Might,swsithpureblood
2531196026224909,Mark of Power,markofpower
2531196026224912,Hunter's Boon,cyborgmerc
2203820734021888,Knockdown,thrown
2835704912544001,Unshakable,unleash
2835704912544005,Linked Enrage,berserk
2835704912544010,Enraged!,berserk
3362534191006008,Biokinetic Deflection Shield,mysticalupgrade2
3362534191006025,Not Baitable,focusfire
2762278151651590,Shocked,shocked
3060829918331146,Battle Companions,bloodyhumanskull
3071734840295680,Credit Token,mcredits
3071734840295695,Arsenal,tenacity
2822296024645888,Recently Transformed,damageincreased
3328685553746176,Charge Level,electricshield
3328685553746180,Fully Charged,forcestorm
3328685553746198,Overloading,immolate
2510627427844354,debug,radiodevice
2510627427844356,Won't Fail,radiodevice
3060838508265738,Battle Companions,bloodyhumanskull
2903741489479937,Radiation Poisoning,force
3289455322464512,Cursed,mentaltorment
3289455322464562,Repulse,forcearmor
2766190866858241,Unshakable,unleash
3456112938451224,Charged Barrier,durablearmors
3456112938451230,Critically Unstable,telekineticblast
3456112938451238,Essence Shear,deathfield
3378223706538277,Single Minded,backhand
3378223706538299,Taunt Rage,abl_bh_pt_flaming_fist
3362096104341760,Nightmare Power,deathfield
2836263258292484,Diffusal Timer,detonateprobe
3144328377532672,Boss Immunity,forcecharge_old
3144328377532685,Alertness,forcecharge_old
3301090388869393,Unreachable,meleetankunlock
3443051942904066,Stalker's Damage Bonus,matter_transubstantiator
2998492762997016,Blue Convex,complexaccesscardcolorvariant3
2861573500567811,Stalwart,force_crush
2984319370920199,Eternity Vault Timed Run,luckycoin
2953717728936192,Orange Convex,complexaccesscard2
2779002754302247,Energized Exotech Armor,armortech
2779002754302252,Melted Armor (Damage Vulnerability),damageincreased
2779002754302264,Powerhouse,orbitalbombardment
2779002754302267,System Cooldown,cryobangrenade
2779002754302271,Magnetized,lightningstorm
3482187684905218,Stalker's Critical Bonus,improvedelectromagneticpulse
3262049136148899,Simulated Sandstorm,burned
3262049136148905,Slowed,movementslowed
3262049136148921,Simulated Sandstorm,burned
2853726595318023,Mine Defusal Kit,toolgun
3397495224795399,Emboldened,bloodthirst
3275290520322330,Enraged,bloodthirst
3680731138097410,Neural Feedback Recyclers,abl_bh_pt_automated_suit
2993033859563783,Focused Electricity,ionclip
3060834213298442,Battle Companions,bloodyhumanskull
3443043352969478,Force-Mystic's Critical Bonus,matter_transubstantiator
3196117093187840,Tentacle,lizardtail
3010183663976704,Blue Convex,complexaccesscardcolorvariant3
3510749217423649,Force Echo,sithholocron
3510749217423652,Stunned,Stunned
3547252144472326,Shielded,absorbtionfield
3547252144472332,Guard Probe,shieldprobe
3227496124252419,Vindicator,recharge
3410650709623046,Enraged!,forcecharge_old
3377222979158272,Command Presence,boostedwarzone4
3377222979158298,Commanded,boostedwarzone3
3377222979158311,Shield Collar,absorbtionfield
3377222979158312,Overloaded Shield Collar,chargedplating
3377222979158334,Injured,creepingterror
3377222979158341,Desperation,cc_defensive
3377222979158348,Delicious,animalmeat
3377222979158371,Safety of the Pack,fieldrespec
3377222979158383,Enraged,bloodthirst
2809986648375556,Rusted Motivator,droidmotor
2953636124557570,Blue Convex,complexaccesscardcolorvariant3
3010200843845894,Blue Convex,complexaccesscardcolorvariant3
3024464430235904,Slowed (Physical),movementslowed
3024464430235907,Accuracy Reduced (Physical),accuracyreduced
2959365610930433,Orange Convex,complexaccesscard2
2282702103380227,Berserk,berserk
2158311260553473,Self-Destruct Sequence Initiated,slicing
3447385564905730,Advanced Stealth,stealth
3048043800690944,Cost,mcredits
3346153185739008,Knocked Down,thrown
3012588845662464,Corrupted Nanites,recuperativenanotech
3492525671186707,Taunt Immunity,cc_aggressive
2166609137369344,Guardian,cyborgveteran
2998497057964294,Orange Convex,complexaccesscard2
2779659884298500,Frenzy,channelhatred
2779659884298502,Slowed,movementslowed
2779659884298506,Taunt Immunity,cc_aggressive
3281556877607178,Obliteration,saberstorm
3443086302642450,War Leader's Damage Reduction Bonus,matter_transubstantiator
3048039505723648,Cost,mcredits
3400523176739084,Injured,crushingdarkness
3360425362063616,Nightmare Power,deathfield
3292294295847168,Curse of the Weakling,mysticalupgrade5
3292294295847172,Curse of the Weakling,mysticalupgrade5
1626899251986699,Immobilized,immobilized
2996444063596800,Haywire,chargedplating
3231146846454019,Bleeding (Physical),bloomingshot
3231146846454028,Shadow Killer,bloodthirst
2998329554239750,Coordination,rushedshot
2998329554239753,Unnatural Might,swsithpureblood
2998329554239756,Mark of Power,markofpower
2998329554239759,Hunter's Boon,cyborgmerc
